geology,scenario,alpha,model,policy,horizon,trials,honest_deposits_mean,attack_deposits_mean,delta_mean,elasticity,delta_median,delta_p90,delta_p95,delta_p99,delta_maximum,maximum_prefix_delta_observed,probability_any_state_raising_selection,registered_conditional_success_probability,honest_k0_epochs_mean,honest_k1_epochs_mean,honest_k_ge_2_epochs_mean,honest_exact_p_k0_epochs_mean,honest_exact_p_k1_epochs_mean,honest_exact_p_k_ge_2_epochs_mean,attacked_counterfactual_k0_epochs_mean,attacked_counterfactual_k1_epochs_mean,attacked_counterfactual_k_ge_2_epochs_mean,attacked_counterfactual_exact_p_k0_epochs_mean,attacked_counterfactual_exact_p_k1_epochs_mean,attacked_counterfactual_exact_p_k_ge_2_epochs_mean,actual_attacked_k0_epochs_mean,actual_attacked_k1_epochs_mean,actual_attacked_k_ge_2_epochs_mean,selectable_epochs_mean,selection_attempt_epochs_mean,state_raising_selection_epochs_mean,harmful_selection_epochs_mean,discarded_valid_candidates_mean,replacement_discoveries_mean,attacker_replacements_mean,honest_replacements_mean,withheld_bitcoin_blocks_mean,bitcoin_reward_cost_mean_R,extra_sha_trials_mean,R_per_expected_global_marginal_deposit,attacker_captured_marginal_deposits_retain_share,R_per_expected_attacker_captured_deposit,divergence_duration_mean,probability_reconvergence_given_divergence,reconvergence_time_mean_given_observed,probability_terminal_state_diverged,terminal_g1_relative_difference_mean,terminal_g2_relative_difference_mean,private_fork_or_orphan_cost_R,latency_cost_R
c10-eclip,A-constant,0.01,B,publish-minimum,10000,32,13.46875,13.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9986.53125,13.46875,0.0,9987.183539201951,12.772250761438343,0.044210036465180125,9986.53125,13.46875,0.0,9987.183539201951,12.772250761438343,0.044210036465180125,9986.53125,13.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.01,B,publish-minimum,100000,4,20.25,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99979.75,20.25,0.0,99981.7282941014,18.221848141690067,0.04985769569841428,99979.75,20.25,0.0,99981.7282941014,18.221848141690067,0.04985769569841428,99979.75,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.01,B,state-aware,100,512,1.9765625,1.982421875,0.005859375,0.0029644268774703555,0.0,0.0,0.0,0.0,3.0,3.0,0.001953125,,98.0234375,1.9609375,0.015625,97.99752794152928,1.980953355402069,0.021518703068596975,98.017578125,1.966796875,0.015625,97.99682334771859,1.9816507270332375,0.021525925248121382,98.017578125,1.96875,0.013671875,0.015625,0.001953125,0.001953125,0.0,0.001953125,0.001953125,0.001953125,0.0,0.0,0.0,1.0553623523319525e+21,,5.859375e-05,,0.15625,0.0,,0.001953125,1.4032485162112834e-09,2.119726172005042e-09,0.0,0.0
c10-eclip,A-constant,0.01,B,state-aware,476,256,5.0078125,5.01953125,0.01171875,0.00234009360374415,0.0,0.0,0.0,0.0,3.0,3.0,0.00390625,,470.9921875,4.96484375,0.04296875,470.89765143946596,5.062899004078913,0.03944955645439671,470.98046875,4.9765625,0.04296875,470.89485491859136,5.065676017171828,0.03946906423612623,470.98046875,4.98046875,0.0390625,0.04296875,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,0.0,0.0,0.0,2.110724704663905e+21,,0.0001171875,,1.78125,0.0,,0.00390625,0.0,7.235694526095286e-10,0.0,0.0
c10-eclip,A-constant,0.01,B,state-aware,800,256,6.24609375,6.2578125,0.01171875,0.001876172607879925,0.0,0.0,0.0,0.0,3.0,3.0,0.00390625,,793.75390625,6.19921875,0.046875,793.7164143106265,6.241335878448985,0.04224981092438085,793.7421875,6.2109375,0.046875,793.7131459251702,6.244583997328578,0.04227007750100424,793.7421875,6.21484375,0.04296875,0.046875,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.00390625,0.0,0.0,0.0,2.110724704663905e+21,,0.0001171875,,3.046875,0.0,,0.00390625,0.0,7.235694526095286e-10,0.0,0.0
c10-eclip,A-constant,0.01,B,state-aware,2000,128,8.6484375,8.6484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1991.3515625,8.609375,0.0390625,1991.5112128626731,8.44289529858428,0.045891838742658966,1991.3515625,8.609375,0.0390625,1991.5112128626731,8.44289529858428,0.045891838742658966,1991.3515625,8.609375,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.01,B,state-aware,10000,32,13.46875,13.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9986.53125,13.46875,0.0,9987.183539201951,12.772250761438343,0.044210036465180125,9986.53125,13.46875,0.0,9987.183539201951,12.772250761438343,0.044210036465180125,9986.53125,13.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.01,B,state-aware,100000,4,20.25,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99979.75,20.25,0.0,99981.7282941014,18.221848141690067,0.04985769569841428,99979.75,20.25,0.0,99981.7282941014,18.221848141690067,0.04985769569841428,99979.75,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.01,upper,omniscient,100,512,1.974609375,1.974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025390625,,98.025390625,1.947265625,0.02734375,98.02201586019588,1.9569039551607592,0.021080184643316832,98.025390625,1.947265625,0.02734375,98.02000002488408,1.958890978243236,0.021108996872632017,,,,0.02734375,0.02734375,0.025390625,0.0,0.02734375,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.93359375,0.07692307692307693,17.0,0.0234375,4.244151247102146e-08,3.759203163615485e-08,0.0,0.0
c10-eclip,A-constant,0.01,upper,omniscient,476,256,5.19921875,5.22265625,0.0234375,0.004507888805409466,0.0,0.0,0.0,1.0,2.0,2.0,0.05078125,,470.80078125,5.140625,0.05859375,470.86692972691884,5.093283670231982,0.039786602848719314,470.77734375,5.1640625,0.05859375,470.8305827332468,5.1291860286932565,0.04023123805955879,,,,0.05859375,0.05859375,0.0546875,0.0,0.05859375,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.0234375,0.38461538461538464,201.8,0.03125,7.664699948477682e-09,3.406887604102305e-08,0.0,0.0
c10-eclip,A-constant,0.01,upper,omniscient,800,256,6.42578125,6.45703125,0.03125,0.004863221884498481,0.0,0.0,0.0,2.0,2.0,2.0,0.0546875,,793.57421875,6.36328125,0.0625,793.614807466333,6.342069858853731,0.043122674813732866,793.54296875,6.39453125,0.0625,793.5687989336816,6.387566813772413,0.04363425254649174,,,,0.0625,0.0625,0.05859375,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.3515625,0.6428571428571429,293.55555555555554,0.01953125,4.045443584190474e-09,6.603839717015965e-09,0.0,0.0
c10-eclip,A-constant,0.01,upper,omniscient,2000,128,8.75,8.796875,0.046875,0.005357142857142857,0.0,0.0,0.0,2.0,3.0,3.0,0.0625,,1991.25,8.6875,0.0625,1991.5605324988219,8.395389960997582,0.04407754017949465,1991.203125,8.734375,0.0625,1991.528628931247,8.427110465346278,0.044260603405695084,,,,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,,,,56.8203125,0.625,669.8,0.0234375,2.240524293853516e-09,1.9267669805347005e-09,0.0,0.0
c10-eclip,A-constant,0.01,upper,omniscient,10000,32,12.34375,12.40625,0.0625,0.005063291139240506,0.0,0.0,0.0,2.0,2.0,2.0,0.0625,,9987.65625,12.28125,0.0625,9988.325575869847,11.63206456043774,0.04235957019400948,9987.59375,12.34375,0.0625,9988.27481956896,11.682785202746457,0.042395228737657845,,,,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,,,,268.34375,1.0,4293.5,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.01,upper,omniscient,100000,4,16.75,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99983.25,16.75,0.0,99982.51372056709,17.429587185078926,0.05669219455916737,99983.25,16.75,0.0,99982.51372056709,17.429587185078926,0.05669219455916737,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,honest-publication,100,512,1.9296875,1.9296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98.0703125,1.8984375,0.03125,98.01093788211075,1.9677986053890515,0.02126351250014737,98.0703125,1.8984375,0.03125,98.01093788211075,1.9677986053890515,0.02126351250014737,98.0703125,1.8984375,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,honest-publication,476,256,5.23046875,5.23046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,470.76953125,5.16015625,0.0703125,470.74347569993546,5.215584078498293,0.04094022156535335,470.76953125,5.16015625,0.0703125,470.74347569993546,5.215584078498293,0.04094022156535335,470.76953125,5.16015625,0.0703125,0.0703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,honest-publication,800,256,6.39453125,6.39453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,793.60546875,6.3203125,0.07421875,793.4875714599648,6.468223918896971,0.04420462113784247,793.60546875,6.3203125,0.07421875,793.4875714599648,6.468223918896971,0.04420462113784247,793.60546875,6.3203125,0.07421875,0.07421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,honest-publication,2000,128,8.5625,8.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1991.4375,8.46875,0.09375,1991.323495496758,8.629683739666998,0.046820763572810994,1991.4375,8.46875,0.09375,1991.323495496758,8.629683739666998,0.046820763572810994,1991.4375,8.46875,0.09375,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,honest-publication,10000,32,12.65625,12.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9987.34375,12.53125,0.125,9988.223608737319,11.731557668099274,0.04483359481774456,9987.34375,12.53125,0.125,9988.223608737319,11.731557668099274,0.04483359481774456,9987.34375,12.53125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,honest-publication,100000,4,16.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99983.5,16.5,0.0,99985.06569379837,14.904227336984611,0.030078913023474065,99983.5,16.5,0.0,99985.06569379837,14.904227336984611,0.030078913023474065,99983.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,prefer-shallow,100,512,1.9296875,1.9296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953125,,98.0703125,1.8984375,0.03125,98.01093788211075,1.9677986053890515,0.02126351250014737,98.0703125,1.8984375,0.03125,98.01087394077231,1.9678614156803236,0.021264643547309583,98.0703125,1.900390625,0.029296875,0.03125,0.001953125,0.001953125,0.0,0.001953125,0.001953125,0.0,0.001953125,0.001953125,0.001953125,1.0553623523319525e+21,,0.0,,0.11328125,0.0,,0.001953125,0.0,6.725616375374013e-10,0.0,0.0
c10-eclip,A-constant,0.1,A,prefer-shallow,476,256,5.23046875,5.23046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,470.76953125,5.16015625,0.0703125,470.74347569993546,5.215584078498293,0.04094022156535335,470.76953125,5.16015625,0.0703125,470.74347569993546,5.215584078498293,0.04094022156535335,470.76953125,5.16015625,0.0703125,0.0703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,prefer-shallow,800,256,6.39453125,6.39453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,793.60546875,6.3203125,0.07421875,793.4875714599648,6.468223918896971,0.04420462113784247,793.60546875,6.3203125,0.07421875,793.4875714599648,6.468223918896971,0.04420462113784247,793.60546875,6.3203125,0.07421875,0.07421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,prefer-shallow,2000,128,8.5625,8.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1991.4375,8.46875,0.09375,1991.323495496758,8.629683739666998,0.046820763572810994,1991.4375,8.46875,0.09375,1991.323495496758,8.629683739666998,0.046820763572810994,1991.4375,8.46875,0.09375,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,prefer-shallow,10000,32,12.65625,12.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9987.34375,12.53125,0.125,9988.223608737319,11.731557668099274,0.04483359481774456,9987.34375,12.53125,0.125,9988.223608737319,11.731557668099274,0.04483359481774456,9987.34375,12.53125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,prefer-shallow,100000,4,16.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99983.5,16.5,0.0,99985.06569379837,14.904227336984611,0.030078913023474065,99983.5,16.5,0.0,99985.06569379837,14.904227336984611,0.030078913023474065,99983.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,publish-minimum,100,512,1.9296875,1.9296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98.0703125,1.8984375,0.03125,98.01093788211075,1.9677986053890515,0.02126351250014737,98.0703125,1.8984375,0.03125,98.01093788211075,1.9677986053890515,0.02126351250014737,98.0703125,1.8984375,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,publish-minimum,476,256,5.23046875,5.23046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,470.76953125,5.16015625,0.0703125,470.74347569993546,5.215584078498293,0.04094022156535335,470.76953125,5.16015625,0.0703125,470.74347569993546,5.215584078498293,0.04094022156535335,470.76953125,5.16015625,0.0703125,0.0703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,publish-minimum,800,256,6.39453125,6.39453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,793.60546875,6.3203125,0.07421875,793.4875714599648,6.468223918896971,0.04420462113784247,793.60546875,6.3203125,0.07421875,793.4875714599648,6.468223918896971,0.04420462113784247,793.60546875,6.3203125,0.07421875,0.07421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,publish-minimum,2000,128,8.5625,8.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1991.4375,8.46875,0.09375,1991.323495496758,8.629683739666998,0.046820763572810994,1991.4375,8.46875,0.09375,1991.323495496758,8.629683739666998,0.046820763572810994,1991.4375,8.46875,0.09375,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,publish-minimum,10000,32,12.65625,12.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9987.34375,12.53125,0.125,9988.223608737319,11.731557668099274,0.04483359481774456,9987.34375,12.53125,0.125,9988.223608737319,11.731557668099274,0.04483359481774456,9987.34375,12.53125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,publish-minimum,100000,4,16.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99983.5,16.5,0.0,99985.06569379837,14.904227336984611,0.030078913023474065,99983.5,16.5,0.0,99985.06569379837,14.904227336984611,0.030078913023474065,99983.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,state-aware,100,512,1.98828125,1.98828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,98.01171875,1.96875,0.01953125,98.01862076476715,1.9602366063949845,0.021142628837803226,98.01171875,1.96875,0.01953125,98.01862076476715,1.9602366063949845,0.021142628837803226,98.01171875,1.96875,0.01953125,0.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,state-aware,476,256,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,471.0,4.96875,0.03125,470.8223778955886,5.137272318056381,0.04034978635415618,471.0,4.96875,0.03125,470.8223778955886,5.137272318056381,0.04034978635415618,471.0,4.96875,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,state-aware,800,256,6.30078125,6.30078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,793.69921875,6.265625,0.03515625,793.5812743466016,6.375236236540423,0.04348941685738385,793.69921875,6.265625,0.03515625,793.5812743466016,6.375236236540423,0.04348941685738385,793.69921875,6.265625,0.03515625,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,state-aware,2000,128,8.625,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1991.375,8.59375,0.03125,1991.110291672104,8.8405900732262,0.04911825466091053,1991.375,8.59375,0.03125,1991.110291672104,8.8405900732262,0.04911825466091053,1991.375,8.59375,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,state-aware,10000,32,12.28125,12.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9987.71875,12.28125,0.0,9986.351887669378,13.593002700819445,0.05510962972458719,9987.71875,12.28125,0.0,9986.351887669378,13.593002700819445,0.05510962972458719,9987.71875,12.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,A,state-aware,100000,4,20.75,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99979.25,20.75,0.0,99979.02857044755,20.9045791312407,0.06685041689829888,99979.25,20.75,0.0,99979.02857044755,20.9045791312407,0.06685041689829888,99979.25,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,honest-publication,100,512,2.015625,2.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,97.984375,1.9921875,0.0234375,98.00381158199488,1.9747819515310439,0.021406466474023493,97.984375,1.9921875,0.0234375,98.00381158199488,1.9747819515310439,0.021406466474023493,97.984375,1.9921875,0.0234375,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,honest-publication,476,256,5.171875,5.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,470.828125,5.13671875,0.03515625,470.7929064515133,5.1667672127604884,0.04032633572557284,470.828125,5.13671875,0.03515625,470.7929064515133,5.1667672127604884,0.04032633572557284,470.828125,5.13671875,0.03515625,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,honest-publication,800,256,6.4921875,6.4921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,793.5078125,6.45703125,0.03515625,793.5350342037855,6.421308660907229,0.04365713530721228,793.5078125,6.45703125,0.03515625,793.5350342037855,6.421308660907229,0.04365713530721228,793.5078125,6.45703125,0.03515625,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,honest-publication,2000,128,8.8984375,8.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1991.1015625,8.859375,0.0390625,1991.3346807712671,8.619742007313446,0.04557722141601046,1991.1015625,8.859375,0.0390625,1991.3346807712671,8.619742007313446,0.04557722141601046,1991.1015625,8.859375,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,honest-publication,10000,32,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9987.5,12.46875,0.03125,9988.266189224038,11.691907627641081,0.041903148076094465,9987.5,12.46875,0.03125,9988.266189224038,11.691907627641081,0.041903148076094465,9987.5,12.46875,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,honest-publication,100000,4,18.75,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99981.25,18.75,0.0,99983.17788741279,16.776358055218445,0.04575460560785455,99981.25,18.75,0.0,99983.17788741279,16.776358055218445,0.04575460560785455,99981.25,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,prefer-shallow,100,512,2.015625,2.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,97.984375,1.9921875,0.0234375,98.00381158199488,1.9747819515310439,0.021406466474023493,97.984375,1.9921875,0.0234375,98.00381158199488,1.9747819515310439,0.021406466474023493,97.984375,1.9921875,0.0234375,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,prefer-shallow,476,256,5.171875,5.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,470.828125,5.13671875,0.03515625,470.7929064515133,5.1667672127604884,0.04032633572557284,470.828125,5.13671875,0.03515625,470.7929064515133,5.1667672127604884,0.04032633572557284,470.828125,5.13671875,0.03515625,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,prefer-shallow,800,256,6.4921875,6.4921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,793.5078125,6.45703125,0.03515625,793.5350342037855,6.421308660907229,0.04365713530721228,793.5078125,6.45703125,0.03515625,793.5350342037855,6.421308660907229,0.04365713530721228,793.5078125,6.45703125,0.03515625,0.03515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,prefer-shallow,2000,128,8.8984375,8.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1991.1015625,8.859375,0.0390625,1991.3346807712671,8.619742007313446,0.04557722141601046,1991.1015625,8.859375,0.0390625,1991.3346807712671,8.619742007313446,0.04557722141601046,1991.1015625,8.859375,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,prefer-shallow,10000,32,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9987.5,12.46875,0.03125,9988.266189224038,11.691907627641081,0.041903148076094465,9987.5,12.46875,0.03125,9988.266189224038,11.691907627641081,0.041903148076094465,9987.5,12.46875,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,prefer-shallow,100000,4,18.75,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99981.25,18.75,0.0,99983.17788741279,16.776358055218445,0.04575460560785455,99981.25,18.75,0.0,99983.17788741279,16.776358055218445,0.04575460560785455,99981.25,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,A-constant,0.1,B,publish-minimum,100,512,2.015625,2.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,97.984375,1.9921875,0.0234375,98.00381158199488,1.9747819515310439,0.021406466474023493,97.984375,1.9921875,0.0234375,98.00381158199488,1.9747819515310439,0.021406466474023493,97.984375,1.9921875,0.0234375,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
