geology,scenario,alpha,model,policy,horizon,trials,honest_deposits_mean,attack_deposits_mean,delta_mean,elasticity,delta_median,delta_p90,delta_p95,delta_p99,delta_maximum,maximum_prefix_delta_observed,probability_any_state_raising_selection,registered_conditional_success_probability,honest_k0_epochs_mean,honest_k1_epochs_mean,honest_k_ge_2_epochs_mean,attacked_counterfactual_k0_epochs_mean,attacked_counterfactual_k1_epochs_mean,attacked_counterfactual_k_ge_2_epochs_mean,actual_attacked_k0_epochs_mean,actual_attacked_k1_epochs_mean,actual_attacked_k_ge_2_epochs_mean,honest_exact_p_k0_epochs_mean,honest_exact_p_k1_epochs_mean,honest_exact_p_k_ge_2_epochs_mean,attacked_counterfactual_exact_p_k0_epochs_mean,attacked_counterfactual_exact_p_k1_epochs_mean,attacked_counterfactual_exact_p_k_ge_2_epochs_mean,selectable_epochs_mean,selection_attempt_epochs_mean,state_raising_selection_epochs_mean,harmful_selection_epochs_mean,discarded_valid_candidates_mean,replacement_discoveries_mean,attacker_replacements_mean,honest_replacements_mean,withheld_bitcoin_blocks_mean,bitcoin_reward_cost_mean_R,extra_sha_trials_mean,R_per_expected_global_marginal_deposit,attacker_captured_marginal_deposits_retain_share,R_per_expected_attacker_captured_deposit,divergence_duration_mean,probability_reconvergence_given_divergence,reconvergence_time_mean_given_observed,probability_terminal_state_diverged,terminal_g1_relative_difference_mean,terminal_g2_relative_difference_mean,private_fork_or_orphan_cost_R,latency_cost_R
c10-eclip,D-growth-0.75,0.5,A,prefer-shallow,800,256,629.16796875,646.6484375,17.48046875,0.027783468991165166,17.0,26.0,30.0,34.0,35.0,35.0,1.0,,170.83203125,128.47265625,500.6953125,153.3515625,126.74609375,519.90234375,153.3515625,145.9296875,500.71875,170.55001517040364,128.73210676892538,500.71787806067096,152.9393907647021,126.94714813725037,520.1134610980475,519.90234375,36.25390625,32.33984375,0.01171875,43.5625,43.5625,21.2109375,22.3515625,43.5625,43.5625,2.6136724645451562e+73,2.4920670391061455,8.740234375,4.984134078212291,166.86328125,1.0,11.09375,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.5,A,prefer-shallow,2000,128,1829.2421875,1846.65625,17.4140625,0.009519823355812473,17.0,25.0,27.0,33.0,33.0,33.0,1.0,,170.7578125,128.1953125,1701.046875,153.34375,126.2578125,1720.3984375,153.34375,145.3359375,1701.3203125,170.44421094864956,128.78711261246298,1700.7686764388875,152.60199828183224,127.1600953850808,1720.237906333087,1720.3984375,36.21875,32.28125,0.0234375,43.28125,43.28125,21.1328125,22.1484375,43.28125,43.28125,2.1935626939662294e+73,2.4854194706146253,8.70703125,4.970838941229251,166.5390625,1.0,11.03125,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.5,A,prefer-shallow,10000,32,9828.59375,9845.46875,16.875,0.0017169292402588112,15.0,25.0,31.0,33.0,33.0,33.0,1.0,,171.40625,128.5,9700.09375,154.53125,126.34375,9719.125,154.53125,144.125,9701.34375,171.09585370821725,128.39050507558105,9700.513641216201,153.59365988495043,126.78138111123172,9719.624959003817,9719.125,35.59375,31.3125,0.0,43.15625,43.15625,20.9375,22.21875,43.15625,43.15625,3.4495843208121924e+73,2.5574074074074074,8.4375,5.114814814814815,167.15625,1.0,9.15625,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.5,B,prefer-shallow,100,256,53.296875,56.78515625,3.48828125,0.06545001465845793,3.0,7.0,8.0,11.0,13.0,13.0,1.0,,46.703125,30.3203125,22.9765625,43.21484375,29.859375,26.92578125,43.21484375,34.21484375,22.5703125,46.942653247986634,30.004874385153197,23.052472366860172,43.395063862155844,29.641998424853675,26.962937712990477,26.92578125,8.01953125,7.23046875,0.0,9.5,9.5,9.5,0.0,0.0,0.0,6.56103116476553e+35,,1.744140625,,35.6640625,1.0,9.8515625,0.53125,2.3110922751627217e-17,3.37646502970462e-17,0.0,0.0
c10-eclip,D-growth-0.75,0.5,B,prefer-shallow,476,256,305.69140625,323.21875,17.52734375,0.05733672387134697,17.0,25.0,28.0,35.0,39.0,39.0,1.0,,170.30859375,129.40234375,176.2890625,152.78125,127.43359375,195.78515625,152.78125,146.90625,176.3125,170.79804880818588,128.75785839763813,176.44409279417596,153.08080567988142,126.91230292237577,196.00689139774278,195.78515625,36.5703125,32.890625,0.0,44.37890625,44.37890625,44.37890625,0.0,0.0,0.0,2.6152716794194832e+73,,8.763671875,,165.41796875,1.0,9.8515625,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.5,B,prefer-shallow,800,256,629.69140625,647.21875,17.52734375,0.027834814920502975,17.0,25.0,28.0,35.0,39.0,39.0,1.0,,170.30859375,129.40234375,500.2890625,152.78125,127.43359375,519.78515625,152.78125,146.90625,500.3125,170.79804880818588,128.75785839763813,500.44409279417596,153.08080567988142,126.91230292237577,520.0068913977428,519.78515625,36.5703125,32.890625,0.0,44.37890625,44.37890625,44.37890625,0.0,0.0,0.0,2.6152716794194832e+73,,8.763671875,,165.41796875,1.0,9.8515625,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.5,B,prefer-shallow,2000,128,1829.90625,1846.671875,16.765625,0.00916201308127124,16.0,25.0,28.0,35.0,39.0,39.0,1.0,,170.09375,130.53125,1699.375,153.328125,128.2578125,1718.4140625,153.328125,147.7734375,1698.8984375,171.51498367398662,129.02795894498843,1699.457057381025,154.05297623422447,127.24986466200592,1718.6971591037695,1718.4140625,36.4921875,32.71875,0.0,44.34375,44.34375,44.34375,0.0,0.0,0.0,2.6264857556843432e+73,,8.3828125,,164.3203125,1.0,9.4609375,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.5,B,prefer-shallow,10000,32,9829.75,9846.8125,17.0625,0.0017358020295531423,16.0,24.0,28.0,28.0,28.0,28.0,1.0,,170.25,130.0625,9699.6875,153.1875,126.84375,9719.96875,153.1875,146.4375,9700.375,170.5601673891127,129.21459359971252,9700.225239011175,153.08574783102344,127.02808209846928,9719.886170070507,9719.96875,37.03125,33.09375,0.0,45.8125,45.8125,45.8125,0.0,0.0,0.0,2.4824651047659427e+73,,8.53125,,167.125,1.0,8.15625,0.0,0.0,0.0,0.0,0.0
c10-eclip,H-adaptive-lambda-half,0.1,A,prefer-shallow,100,256,38.3125,38.52734375,0.21484375,0.005607667210440457,0.0,1.0,2.0,3.0,5.0,5.0,0.296875,,61.6875,29.27734375,9.03515625,61.47265625,29.3515625,9.17578125,61.47265625,29.62890625,8.8984375,61.395546406571896,29.79476454601142,8.80968904741677,61.16638414363749,29.87134879344755,8.962267062915044,9.17578125,0.375,0.35546875,0.0,0.3828125,0.3828125,0.0390625,0.34375,0.3828125,0.3828125,3.938069235516262e+31,1.7818181818181817,0.021484375,17.818181818181817,3.640625,0.9210526315789473,10.814285714285715,0.03125,2.5512505585639163e-15,3.8317351078903987e-14,0.0,0.0
c10-eclip,H-adaptive-lambda-half,0.1,A,prefer-shallow,476,256,186.5546875,187.8046875,1.25,0.0067004480924661835,1.0,3.0,4.0,7.0,9.0,9.0,0.859375,,289.4453125,143.1953125,43.359375,288.1953125,143.5859375,44.21875,288.1953125,145.1875,42.6171875,289.4369322108573,143.84374340521447,42.71932438392635,288.17017000565954,144.26853492460737,43.56129506973133,44.21875,2.109375,1.9765625,0.0,2.1328125,2.1328125,0.1796875,1.953125,2.1328125,2.1328125,1.9899028447521941e+64,1.70625,0.125,17.0625,19.734375,0.9863636363636363,11.28110599078341,0.06640625,7.444230068475446e-39,6.076382866811788e-39,0.0,0.0
c10-eclip,H-adaptive-lambda-half,0.1,A,prefer-shallow,800,256,314.34375,316.1640625,1.8203125,0.005790834078934288,1.0,4.0,5.0,11.0,11.0,11.0,0.94140625,,485.65625,241.19921875,73.14453125,483.8359375,241.78125,74.3828125,483.8359375,244.06640625,72.09765625,485.94067955284663,242.1199911455916,71.93932930155698,484.09725212725004,242.74202702219304,73.1607208505522,74.3828125,3.03125,2.83203125,0.0,3.078125,3.078125,0.25390625,2.82421875,3.078125,3.078125,5.496819932129408e+71,1.6909871244635193,0.18203125,16.90987124463519,28.40625,1.0,11.336099585062241,0.0,0.0,0.0,0.0,0.0
c10-eclip,H-adaptive-lambda-half,0.1,A,prefer-shallow,2000,128,785.9375,787.765625,1.828125,0.0023260437375745525,1.0,4.0,5.0,7.0,11.0,11.0,0.9375,,1214.0625,603.875,182.0625,1212.234375,604.4609375,183.3046875,1212.234375,606.6328125,181.1328125,1213.7333460314328,606.1054588839193,180.16119508466986,1211.9683218530474,606.6975194567163,181.33415869025802,183.3046875,2.921875,2.7265625,0.0,2.96875,2.96875,0.265625,2.703125,2.96875,2.96875,6.757676375999822e+71,1.623931623931624,0.18281250000000002,16.23931623931624,27.5546875,1.0,12.283333333333333,0.0,0.0,0.0,0.0,0.0
c10-eclip,H-adaptive-lambda-half,0.1,A,prefer-shallow,10000,32,3940.625,3942.5,1.875,0.00047581284694686756,1.0,4.0,5.0,7.0,7.0,7.0,0.9375,,6059.375,3033.0,907.625,6057.5,3033.65625,908.84375,6057.5,3035.96875,906.53125,6065.677604936084,3032.679571041466,901.6428240233373,6063.9004757445055,3033.2673902957035,902.8321339606775,908.84375,3.03125,2.78125,0.0,3.0625,3.0625,0.3125,2.75,3.0625,3.0625,5.584918810560703e+71,1.6333333333333333,0.1875,16.333333333333332,26.46875,1.0,12.0,0.0,0.0,0.0,0.0,0.0
c10-eclip,H-adaptive-lambda-half,0.1,B,prefer-shallow,100,256,38.68359375,38.94921875,0.265625,0.00686660607896597,0.0,1.0,2.0,4.0,5.0,5.0,0.29296875,,61.31640625,29.9375,8.74609375,61.05078125,30.03125,8.91796875,61.05078125,30.34375,8.60546875,61.39564266507,29.794636505688125,8.809720829241963,61.127021058856585,29.881992646641045,8.990986294502454,8.91796875,0.38671875,0.35546875,0.0,0.3984375,0.3984375,0.3984375,0.0,0.0,0.0,8.949090906723622e+30,,0.026562500000000003,,3.4609375,0.96,10.333333333333334,0.01953125,2.2638279607313718e-15,7.490010104877023e-15,0.0,0.0
c10-eclip,H-adaptive-lambda-half,0.1,B,prefer-shallow,476,256,186.24609375,187.73828125,1.4921875,0.008011913001531073,1.0,4.0,5.0,7.0,7.0,7.0,0.90625,,289.75390625,142.96484375,43.28125,288.26171875,143.4296875,44.30859375,288.26171875,145.2734375,42.46484375,289.4370284693554,143.84361536489118,42.71935616575154,287.9220116108039,144.36061217405498,43.71737621513936,44.30859375,2.37109375,2.19921875,0.0,2.42578125,2.42578125,2.42578125,0.0,0.0,0.0,6.467321648250314e+62,,0.14921875,,21.82421875,0.9956896551724138,10.792207792207792,0.01953125,2.5487253397679654e-39,3.2897781538647453e-40,0.0,0.0
c10-eclip,H-adaptive-lambda-half,0.1,B,prefer-shallow,800,256,313.2265625,315.25,2.0234375,0.006459980545232335,1.0,5.0,7.0,8.0,11.0,11.0,0.96484375,,486.7734375,240.8046875,72.421875,484.75,241.48828125,73.76171875,484.75,243.98828125,71.26171875,485.94077581134474,242.1198631052683,71.93936108338217,483.9648917628332,242.7963700382824,73.23873819887967,73.76171875,3.15625,2.96484375,0.0,3.22265625,3.22265625,3.22265625,0.0,0.0,0.0,3.11647695838528e+71,,0.20234375000000002,,28.94140625,1.0,10.781376518218623,0.0,0.0,0.0,0.0,0.0
c10-eclip,H-adaptive-lambda-half,0.1,B,prefer-shallow,2000,128,784.5703125,786.5703125,2.0,0.0025491660443116753,1.0,5.0,6.0,8.0,10.0,10.0,0.9609375,,1215.4296875,603.625,180.9453125,1213.4296875,604.359375,182.2109375,1213.4296875,606.8515625,179.71875,1213.7347770347783,606.1043627118337,180.16086025341,1211.740460412291,606.7758603822258,181.48367920550513,182.2109375,3.0625,2.8984375,0.0,3.1171875,3.1171875,3.1171875,0.0,0.0,0.0,3.787594250090002e+71,,0.2,,28.09375,1.0,10.357723577235772,0.0,0.0,0.0,0.0,0.0
